inn,revenue,net_profit,total_assets,total_liabilities,current_assets,current_liabilities,equity,region,industry,company_age,authorized_capital,is_bankrupt
0000000663,5384918.77411607,893686.8764101092,11144948.647625688,3857168.322649846,6248125.697909063,2069447.4057007674,7287780.324975843,SPB,Construction,19,752500.9211899077,0
0000000664,980319.1326005453,-436369.4979064555,384942.1224576744,397746.4199005383,170244.84052586273,279804.0980484509,-12804.29744286387,SPB,Trade,1,54757.52757295524,1
0000000665,4066194.693467793,-243630.2976637911,7663229.68660384,8315480.751824858,3251586.170022986,4936410.857718135,-652251.0652210172,SPB,IT,14,47476.106571733195,1
0000000666,1520631.33690184,-46958.14208870707,1458227.4595346258,1256404.5866270992,700747.6646845614,810794.3517112643,201822.87290752656,Moscow_region,Services,3,79661.16301832673,1
0000000667,48417097.516264066,11278756.366202049,44416656.50480613,11035859.50356544,18904730.374969862,6321705.601884441,33380797.001240693,Novosibirsk,Construction,21,845578.3500929972,0
0000000668,451503.18436238234,-169441.36137032195,850421.4443333473,981560.7287685169,369412.1851099349,498397.7646994715,-131139.28443516965,Moscow,Services,13,129312.15971515248,1
0000000669,452342.9148505834,-21.226707114634337,872209.1096956043,644437.1164157925,313740.65588483994,400418.2395093549,227771.9932798118,SPB,Trade,13,69840.8917645643,1
0000000670,2565055.7413308844,-1165553.5829901637,3473091.2885166174,3021976.6610524813,1586430.1535807648,2036423.2182389933,451114.6274641361,SPB,IT,2,44320.97260884991,1
0000000671,984079.3251352123,63989.34680216914,1809869.642685823,980554.854975505,726599.9311055646,569700.7933961112,829314.7877103179,Moscow_region,Manufacturing,14,390308.08918091917,0
0000000672,2602346.6237911936,-618378.6508960057,4474290.09177312,4823030.533544451,1543722.569519377,2626884.6652193526,-348740.44177133124,SPB,Trade,8,10694.699155483362,1
0000000673,10378794.986848967,597371.2788696088,21882903.686535556,6674375.698654145,9096813.953776518,2464805.518720363,15208527.98788141,Moscow,Construction,19,811105.8638164008,0
0000000674,3381766.8477293127,796070.7296540854,7173191.751429488,2523813.9392951457,4494134.642388905,1266192.514235681,4649377.812134342,Novosibirsk,Services,14,634580.4485971456,0
0000000675,28511485.95253707,4935638.2914707875,17075351.20796188,6167881.578266378,10155500.064443178,3142049.4125274788,10907469.629695501,Novosibirsk,Manufacturing,8,671373.6753079601,0
0000000676,47407371.09677302,6875688.870820601,61304744.0798661,31052178.80289469,33679880.94190199,12203823.225453071,30252565.276971407,Ekaterinburg,IT,11,873794.5434510659,0
0000000677,14873226.518058015,3367997.766342722,12903080.07344523,6249706.602565288,8929060.052541306,3357156.556917924,6653373.470879943,Novosibirsk,Services,19,500084.62788870174,0
0000000678,44433324.43245748,7920379.682986964,68165670.07689998,21617048.122690845,34936938.7234516,9785660.12832497,46548621.954209134,Moscow_region,IT,24,429733.5734257062,0
0000000679,1560936.7457551225,-671896.8946565161,2704077.302511799,2382537.6375097637,1076603.815263715,1639963.954553615,321539.66500203544,Moscow,IT,4,24369.769128564396,1
0000000680,37559272.674924046,8097215.4581745,91197958.62810893,19655456.369132057,41790427.723940805,9060816.55644444,71542502.25897688,Moscow,Manufacturing,10,385056.564161248,0
0000000681,43931663.59705978,2550508.1431904295,110359943.2518861,38360569.44780079,72438689.457154,20740060.103845026,71999373.80408531,Novosibirsk,Manufacturing,3,277951.4585374497,0
0000000682,23053467.960082408,4406712.13212798,58834769.22309555,17329022.149126515,35207022.54583572,7236589.480228751,41505747.07396904,Moscow,Construction,7,778429.938521419,0
0000000683,41876476.202249,2942041.2480054824,91698241.43918695,27462720.772585206,37105645.03193305,9612756.397044081,64235520.66660174,Moscow_region,Construction,4,723670.8319116405,0
0000000684,45175834.68472618,2921122.0383431115,123576480.78159764,35993672.41858132,76865230.95042653,14142632.855486091,87582808.36301632,Ekaterinburg,Services,21,803029.3529140363,0
0000000685,3122735.3042293894,-1556366.7638731552,986827.3098388657,1089848.6138633678,274160.2858921945,822240.0653337849,-103021.30402450217,Novosibirsk,Manufacturing,13,94688.66597154514,1
0000000686,853052.2654555094,-21641.74355884787,641696.9143694192,638750.2019990515,225705.24293360868,323971.07006970496,2946.7123703677207,Moscow,Services,2,187203.13910307092,1
0000000687,199671.30122267047,-77302.15951145456,225237.27959429557,256573.69403051218,80674.71060695098,223718.9688600859,-31336.41443621661,SPB,Trade,7,61830.839612970696,1
0000000688,28017644.845178857,3664575.048551174,46237321.987976596,9528110.12848294,22430818.547195908,4106372.655996521,36709211.85949366,Moscow_region,Manufacturing,17,620909.3352476223,0
0000000689,46262466.997315615,7140549.102710815,24682119.54168561,5128413.858317027,17077274.431682292,1879231.7035716707,19553705.683368586,Moscow,Trade,3,105361.53648254575,0
0000000690,144093.4206879533,-51614.84244326111,142882.81989724163,132885.60309528184,41336.51811351889,68194.12048464538,9997.216801959788,Moscow_region,Manufacturing,13,134258.9020698472,1
0000000691,5001304.770695536,1173529.9045781032,11118892.279319169,2789074.5642385427,5637466.859652587,1332466.1436820156,8329817.715080626,Moscow,IT,20,671518.4790998807,0
0000000692,47971696.71066181,8283770.304157395,55367896.95082803,12557241.7946186,22615427.350167464,4689169.481298803,42810655.15620943,Novosibirsk,Construction,18,970969.3956756439,0
0000000693,2099398.261853801,-828837.0717685687,2475401.503420707,2856716.9144843863,1092425.1909050257,1503581.3480475447,-381315.4110636795,Ekaterinburg,Construction,10,143192.14074805772,1
0000000694,39321850.84025117,6558306.9972120905,27764497.486637097,14056080.448562969,11687183.281533493,6235425.103125304,13708417.038074128,SPB,Manufacturing,20,947866.3263076426,0
0000000695,2683021.7420659843,-214159.44479907095,828071.6842039922,959635.1513926282,214664.8691946203,857575.6053238882,-131563.46718863596,Moscow_region,Services,9,33993.8597910681,1
0000000696,38846310.39049902,3999742.925979119,110089777.79190093,53722029.84171833,68932066.3642433,19647099.982183054,56367747.9501826,Novosibirsk,Services,15,123287.15538175796,0
0000000697,48137083.164499156,10977379.448873132,56603023.04247725,29948891.406412754,31442819.504777998,13133845.072047362,26654131.636064496,Novosibirsk,Manufacturing,22,323332.5127655279,0
0000000698,43294796.40831314,6490465.485272064,69110186.47014429,30713214.057743303,40585483.75337186,10430531.61261532,38396972.41240098,Ekaterinburg,Construction,16,299295.2776114037,0
0000000699,1796703.6035202676,-100154.34742088313,1627568.8414553732,1221447.8396427494,795175.5661847796,929571.6484739362,406121.0018126238,SPB,Construction,2,50000.41280371647,1
0000000700,20773265.89949421,4279641.864773465,50438778.34053676,14689797.428271782,34130256.59368089,7018351.198657865,35748980.91226497,Moscow_region,Services,19,292029.2070121891,0
0000000701,25494173.802425306,2174203.8711745488,64546971.694446124,26896989.55345194,28357031.114728063,14251292.733308079,37649982.14099418,Moscow_region,Manufacturing,10,301834.7103144344,0
0000000702,505417.68708665064,1665.7724672340264,403673.39960878657,381611.5071207284,133851.41075767155,306863.2235841276,22061.89248805819,SPB,Trade,4,160985.9495555989,1
0000000703,449165.8299763167,-13545.972810649284,731592.436098288,549979.3498027658,169893.53962497957,297244.8778141776,181613.08629552228,Moscow,Construction,7,183328.36660921958,1
0000000704,15462696.6745742,3541220.9386075833,45307768.411209375,24635192.031471856,19618504.59347648,14392578.809900342,20672576.37973752,Moscow,Construction,20,583505.1429185627,0
0000000705,1494970.0315669312,-17663.696984008653,1383364.8091697698,1067144.290593103,565470.3862332593,603823.5962915195,316220.5185766667,Novosibirsk,Manufacturing,9,92469.28501085434,1
0000000706,4144745.7964017973,-1944709.4641908552,4626296.07185276,4476799.332832626,1159985.7206815716,2815816.9036101704,149496.73902013432,SPB,Services,9,183724.68410663187,1
0000000707,27840731.66604739,1673269.571816826,16974569.849244453,8286124.136667855,9053284.869530175,3122938.3722775998,8688445.712576598,Ekaterinburg,Construction,8,826150.4593227492,0
0000000708,19618701.567304935,2883394.86172321,27220708.871163912,8936146.764024043,18759826.690734837,4400819.086929234,18284562.10713987,SPB,Manufacturing,9,78249.44822987248,0
0000000709,2214763.212675795,-177221.6161977806,4401656.114373729,4531581.29688349,946957.6441520307,2455324.6973494776,-129925.1825097613,Moscow,Trade,12,128284.38528049162,1
0000000710,1489185.232327603,32216.78841641918,2579550.2510298053,2737384.5571965966,576266.779508514,1484899.748962893,-157834.30616679136,SPB,Manufacturing,9,132127.54451137435,1
0000000711,3300617.2268732814,-1016659.968543816,6411725.336093691,7058089.719354287,2494964.45204741,4356041.806348882,-646364.3832605956,Novosibirsk,IT,13,178672.78968762074,1
0000000712,4181671.278909702,-1406447.0343430233,6865443.288010553,4912957.7657686705,3364476.8384032333,3491334.36792874,1952485.522241883,Ekaterinburg,Manufacturing,11,78890.81039298864,1
0000000713,47471352.8003414,4709155.732196318,86882879.74910688,34139974.536433555,53073270.12106895,10938552.637051838,52742905.21267333,SPB,Services,24,253836.57908820733,0
0000000714,29019886.826385327,4664527.95483778,28177222.53990656,6269394.757122397,11953131.038365364,3748040.392496568,21907827.782784164,Moscow_region,IT,18,97291.95144689159,0
0000000715,2714722.9634151333,52184.3134009887,2643247.9624459003,2767300.006624846,916669.9990617934,1951030.8696015468,-124052.04417894548,Ekaterinburg,Services,14,33355.157199804824,1
0000000716,2827742.058140592,-409548.6384809775,913302.3255264179,713367.0789818445,452517.9489798476,378368.04573976755,199935.24654457346,Ekaterinburg,Manufacturing,3,197136.5306038834,1
0000000717,43830480.375087656,8367182.91977768,71646022.45814335,29822255.467832167,46919550.94842805,13242288.68902797,41823766.99031119,Moscow,Construction,8,196440.14811951746,0
0000000718,617932.9590085733,-73076.88555065403,730753.4082312793,620430.6789809937,238782.30930941016,384254.4950183566,110322.72925028566,Moscow_region,IT,1,24952.55828712582,1
0000000719,34330007.109168895,6411999.032644757,60235451.29108973,30791026.134861283,39297723.81547027,14592789.083350778,29444425.156228445,Moscow,Services,20,359147.36664847744,0
0000000720,21478505.166091923,3865546.378213699,12065405.172895089,6323522.916470518,6768372.050048235,2424850.702396854,5741882.25642457,Moscow,Services,13,821982.0071337633,0
0000000721,34637106.723115854,3819723.295241977,71524232.44488274,18611880.932929218,38674011.775061585,8400052.273885487,52912351.51195352,Novosibirsk,Services,13,255973.56213265288,0
0000000722,961004.7046004466,-164894.81773371453,981295.9295083799,906074.0628585364,271077.29334719107,752090.3551079943,75221.86664984352,Moscow_region,IT,5,140702.9173765116,1
0000000723,10052708.392981915,736221.3064302038,20513909.611129016,7744870.595272092,9362645.072862487,3840999.022690876,12769039.015856924,Novosibirsk,Trade,22,495718.62128813314,0
0000000724,370037.2357092671,-4318.292904791742,553237.466331534,447050.726299495,141087.50637925803,300714.9680487771,106186.74003203894,Moscow_region,Services,11,14378.946797255408,1
0000000725,11762926.908354934,1245932.5885529488,9628193.041396908,4387617.185667431,4068324.474227099,1492933.8173325579,5240575.8557294775,Moscow_region,Construction,3,372677.58945737063,0
0000000726,924234.3529243538,-38387.37114856992,583824.9717196531,669241.8718797653,197096.3734768524,515845.4115141695,-85416.90016011219,Novosibirsk,Services,11,175553.38254465366,1
0000000727,11647751.46070198,1181305.8431936349,19785306.78556291,6863742.155246648,13338152.916796334,2817488.184654426,12921564.630316261,Moscow,IT,18,579557.8153011038,0
0000000728,3109427.366562574,-983267.2813008155,5256291.382105431,3780229.7843879308,2424407.3781778663,2665439.869451141,1476061.5977174998,Novosibirsk,Manufacturing,14,142778.39738474623,1
0000000729,27437065.874351688,1415797.2703571157,20241259.628355037,4487177.521422799,12501880.623694833,1455271.8523052144,15754082.106932238,Moscow,Manufacturing,15,433464.3597688039,0
0000000730,48090170.10340538,8168380.059426885,121124463.25231999,29523162.677507333,62886293.684795916,11840391.649462814,91601300.57481265,Ekaterinburg,Trade,20,252090.61782375944,0
0000000731,1142965.4215879515,-151083.6958181755,1397724.213298286,1560484.7216462672,331996.7820876854,861252.094879164,-162760.50834798114,Moscow,IT,2,52795.58144369679,1
0000000732,44244802.74715365,7180736.310859023,42688894.53494495,12369007.738303073,23400120.68350312,7278921.190141996,30319886.79664188,Novosibirsk,Manufacturing,20,829547.6173671572,0
0000000733,39455302.06936944,2417677.7184705306,56162910.88357055,22595669.493730556,31906408.151807457,11717765.029422844,33567241.38983999,SPB,Trade,16,799910.3593233982,0
0000000734,42375280.1768774,5741898.803257275,50028313.248935565,17693228.54452485,32557458.06470872,6096908.999115599,32335084.704410717,Ekaterinburg,IT,3,848420.6130187191,0
0000000735,4170760.204114327,-1414603.8448362178,7454505.228110501,8094783.636803094,2425489.1024679155,6470666.790549356,-640278.4086925937,Novosibirsk,Trade,13,18870.115780862012,1
0000000736,41567368.364969954,7930527.367095078,119056584.85147214,43285509.0270713,71266194.44848979,19022095.451472413,75771075.82440084,Moscow,Services,7,477118.96070735046,0
0000000737,2690062.5870434674,-145714.99670676817,4170633.2216199413,4303658.954655577,975995.4406083544,3392344.1782020223,-133025.73303563613,Moscow_region,Trade,7,84591.67256861115,1
0000000738,284717.21307108604,-84861.87463181064,347898.7980238234,269291.20353104937,147472.26310717233,135545.5411021891,78607.59449277405,Novosibirsk,Construction,14,52517.893391485486,1
0000000739,31707181.725070503,6241698.427788308,45270411.53696938,22093801.607169665,27288902.076938774,11305349.679608442,23176609.929799713,SPB,Construction,14,691373.3915521987,0
0000000740,463463.3584121298,-182785.80610724335,800863.2834519005,850882.2996552223,375147.2635384121,465452.1028168769,-50019.016203321866,Moscow_region,Manufacturing,3,163982.9512669688,1
0000000741,1477262.0386810543,-195869.14127700892,886888.940190574,878121.3921286163,417911.37734768,551523.8690545586,8767.5480619577,Moscow,Services,9,171051.66260675847,1
0000000742,44466355.06410038,9699033.584885389,74801227.14176324,16129498.895566206,44249647.1747069,5083680.237318527,58671728.24619703,Moscow,Construction,7,972658.9162912196,0
0000000743,2872729.0604421357,-1187932.0247712843,4234571.153797457,4051287.2631049706,1673426.115510235,3467395.3446310465,183283.89069248643,Ekaterinburg,Services,9,87160.89629548599,1
0000000744,30359495.7150692,3494870.5852771215,89833542.87446697,41946916.30217865,37115092.58088672,16694309.413514536,47886626.57228832,Moscow_region,Manufacturing,15,172309.8427319274,0
0000000745,16968163.894787166,2335832.717932126,19627639.787663683,5218736.198985685,11908933.186926892,2371244.133121478,14408903.588677999,Novosibirsk,Manufacturing,6,509345.96399672295,0
0000000746,198258.27794164178,-2030.5086072105332,251347.55268410494,277978.9714024183,111191.4845061731,160099.50458926384,-26631.418718313333,Ekaterinburg,Trade,5,137183.23049727513,1
